model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-94_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,94,0.03267051976667169,0.9873369420086445,2024-05-29 05:23:25.045623,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-94_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,94,0.14660497932847397,0.973924760489629,2024-05-29 05:23:25.045623,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-95_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,95,0.03289498658502839,0.9871791472078704,2024-05-29 05:35:28.867565,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-95_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,95,0.12299759645849981,0.973631454993938,2024-05-29 05:35:28.867565,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-96_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,96,0.032018051648198584,0.9874482705217847,2024-05-29 05:47:36.934805,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-96_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,96,0.1303490447291928,0.974031703554351,2024-05-29 05:47:36.934805,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-97_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,97,0.032155560367682946,0.987406132005166,2024-05-29 05:59:43.542079,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-97_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,97,0.14112398505174747,0.9739645122659615,2024-05-29 05:59:43.542079,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-98_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,98,0.032283741660972844,0.9873521299619934,2024-05-29 06:11:45.832659,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-98_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,98,0.14428910124115646,0.9735480262493263,2024-05-29 06:11:45.833158,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-99_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,99,0.032274348739037124,0.9873487764246328,2024-05-29 06:23:43.801070,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-99_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,99,0.13037680034878954,0.9742221332418509,2024-05-29 06:23:43.801070,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-100_Images-1258_Batch-1__random_distortion.pth,random_7_operations,train,100,0.03176081121791101,0.9875979279486284,2024-05-29 06:35:51.252264,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

ORCA__Size-640x640_Epoch-100_Images-1258_Batch-1__random_distortion.pth,random_7_operations,test,100,0.13161584150933275,0.9739108434216728,2024-05-29 06:35:51.252264,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']

